,election,incumbenteffect,first_other,lab,con,libdem,winprob_other,winprob_lab,winprob_con,winprob_libdem
0,election,incumbenteffect,first_other,lab,con,libdem,winprob_other,winprob_lab,winprob_con,winprob_libdem
414,liverpool2021,11.3,8.574673105234822,74.99611719239356,7.994896812989379,1.6117957182968305,0.02066,0.97846,0.00084,4e-05
415,liverpool2021,11.4,8.410928090326946,75.078288003859,7.601200272962651,1.3641000911766417,0.02032,0.97853,0.00107,8e-05
416,liverpool2021,11.5,8.511315724096386,75.09183102117254,7.720519727882828,1.4729912378279557,0.02163,0.97723,0.00108,6e-05
417,liverpool2021,11.6,8.262753307428419,75.20621519217066,6.434633385995814,1.0814623845569777,0.02007,0.97881,0.00106,6e-05
418,liverpool2021,11.7,8.255715246965709,75.35794453035729,7.42956105972596,1.4745633279402435,0.02057,0.9784,0.0009,0.00013
419,liverpool2021,11.8,7.514771025669605,75.42977385278257,4.638586782085507,-2.3601635746939307,0.0205,0.97853,0.00092,5e-05
420,liverpool2021,11.9,8.105484045130902,75.5138943682452,7.173015627867285,1.3237870120305184,0.01999,0.97891,0.00107,3e-05
421,liverpool2021,12.0,7.997857861665303,75.66947334295176,6.014214193149204,0.652698642914253,0.01944,0.97958,0.00092,6e-05
422,liverpool2021,12.1,7.866591507484027,75.70738853869345,6.355641977494475,1.0265092608158475,0.01994,0.97907,0.00087,0.00012
423,liverpool2021,12.2,7.909355393581623,75.77898432513044,6.867563900576574,1.3052919143036579,0.0188,0.97992,0.00115,0.00013
424,liverpool2021,12.3,7.791823425879872,75.90569983748667,6.438382897344122,1.1516418609328818,0.01963,0.97939,0.00089,9e-05
425,liverpool2021,12.4,7.674352457740772,75.9970065923838,6.081362874847901,1.0272173941328524,0.01913,0.97965,0.00116,6e-05
426,liverpool2021,12.5,8.010655111331731,76.14982141910043,15.744744146363553,2.2342976815391764,0.0188,0.98001,0.00107,0.00012
427,liverpool2021,12.6,7.1776627701250195,76.22501968829138,5.039665113150676,0.9869184183877844,0.0185,0.9801,0.00135,5e-05
428,liverpool2021,12.7,7.008848193922708,76.39974959131882,2.983909745347178,0.45892120124380054,0.01776,0.98085,0.00127,0.00012
429,liverpool2021,12.8,7.39629277859904,76.43641660198817,4.829181257268873,0.7698217621462874,0.01794,0.9805,0.00149,7e-05
430,liverpool2021,12.9,7.290102102873335,76.54829908178662,0.41136001855901433,-0.12791779092399427,0.01833,0.9803,0.00128,9e-05
431,liverpool2021,13.0,7.234362252522943,76.59014532731194,6.090048419462527,0.9755848331024799,0.01756,0.98078,0.00151,0.00015
432,liverpool2021,13.1,7.068608630004015,76.73637582353322,5.111989094359888,0.6652948777313623,0.01813,0.98018,0.00159,0.0001
433,liverpool2021,13.2,6.962895533871594,76.91772832051022,6.054122288892343,1.6157432900060096,0.0171,0.9812,0.00158,0.00012
434,liverpool2021,13.3,6.9045398878582995,76.92665847972079,4.539169739293827,0.6348092402602987,0.01784,0.98046,0.00158,0.00012
435,liverpool2021,13.4,6.8419636815014355,76.96794556415475,3.558000073528334,0.2737856615406953,0.01813,0.98013,0.00162,0.00012
436,liverpool2021,13.5,6.829568445325201,77.10127217146405,4.721642267602105,0.6719308417221028,0.01752,0.98052,0.00187,9e-05
437,liverpool2021,13.6,6.739768399587149,77.1801027034187,4.542003610962201,0.733983167661361,0.01709,0.98095,0.00176,0.0002
438,liverpool2021,13.7,3.15413221684539,77.30566880970296,-3.425388075784851,-1.249754817420527,0.01724,0.98081,0.0018,0.00015
439,liverpool2021,13.8,6.312537939084887,77.39939427903263,3.8404368909778417,0.3606109326138847,0.0167,0.98118,0.0019,0.00022
440,liverpool2021,13.9,6.32535074270656,77.49377616371532,3.4149567439800386,0.40049014339783223,0.0163,0.98113,0.00234,0.00023
441,liverpool2021,14.0,6.368621038105134,77.67551263331953,3.4083168590080737,0.4278622797483477,0.01639,0.98092,0.00247,0.00022
442,liverpool2021,14.1,6.061134575055054,77.67762231396884,2.5543535469408383,-0.34896438699957083,0.01655,0.98077,0.00251,0.00017
443,liverpool2021,14.2,5.773075408148059,77.81733708923554,1.220523802728394,-0.5966117390203316,0.01595,0.98126,0.00262,0.00017
444,liverpool2021,14.3,5.929426150102478,77.89639111463276,2.392938199293876,0.06686782447405536,0.01586,0.98121,0.00274,0.00019
445,liverpool2021,14.4,5.798116237084248,77.97301496334532,2.9943173806912435,1.1715642413565979,0.0161,0.98093,0.00282,0.00015
446,liverpool2021,14.5,5.531373198699334,78.09999993836391,1.384166640862494,-0.13957834540612607,0.01566,0.98097,0.00307,0.0003
447,liverpool2021,14.6,11.821156505890494,78.25520780468995,13.206812620600338,5.609864580667913,0.01521,0.98188,0.00268,0.00023
448,liverpool2021,14.7,5.7698620845363,78.33151491690842,3.5320780004922305,0.2841134094299868,0.0155,0.98095,0.00323,0.00032
449,liverpool2021,14.8,3.0607868328921533,78.46805436154105,-5.963959921639298,-3.065889555938032,0.01537,0.98101,0.00331,0.00031
450,liverpool2021,14.9,5.002106670502326,78.56304707756422,4.626313891280904,-0.14184982020959197,0.01521,0.98051,0.00398,0.0003
451,london2021,0,5.587532660814638,43.9168293460439,23.452247610135874,9.02402220030211,0.0509,0.84914,0.0969,0.00306
452,london2021,0.1,5.618049672856286,43.848861112898824,23.393331401223136,9.003195001564755,0.052,0.84824,0.09677,0.00299
453,london2021,0.2,5.622264199714794,43.95989366664281,23.44157526169279,8.932145723488674,0.05164,0.84911,0.09648,0.00277
454,london2021,0.3,5.604113805364208,44.067553742727156,23.29213597492145,8.950072398315548,0.05154,0.85196,0.09327,0.00323
455,london2021,0.4,5.601982080011663,44.17436975253447,23.262268580499928,8.951118540325753,0.05179,0.85214,0.09318,0.00289
456,london2021,0.5,5.558887324425058,44.380788551654874,23.261614933915986,8.902485515191906,0.04974,0.85687,0.09079,0.0026
457,london2021,0.6,5.566777012427567,44.41860012376042,23.179041221569236,8.886947222232433,0.04943,0.8591,0.08891,0.00256
458,london2021,0.7,5.5723852715365,44.50116632075865,23.201542916868924,8.847859969814749,0.04937,0.85865,0.08952,0.00246
459,london2021,0.8,5.54680958292978,44.69991627531581,23.091588987967583,8.834646521540197,0.04942,0.86173,0.08635,0.0025
460,london2021,0.9,5.547501778215873,44.69243978780785,23.0550436798097,8.840644836450823,0.0495,0.86297,0.08483,0.0027
461,london2021,1.0,5.528297040435935,44.73250082457286,23.049692898449567,8.840330548433503,0.04958,0.86096,0.08683,0.00263
462,london2021,1.1,5.51427099032439,44.9367052729616,22.94149168174831,8.81418797231724,0.04907,0.86555,0.08306,0.00232
463,london2021,1.2,5.518273728300428,44.96847084814326,22.9598387631238,8.79748701825503,0.04894,0.86503,0.08322,0.00281
464,london2021,1.3,5.4906632670296345,45.12409496216465,22.87257040660585,8.776165187746102,0.04884,0.86654,0.08212,0.0025
465,london2021,1.4,5.452041305005253,45.286679163271266,22.857219669009865,8.742423940436824,0.04714,0.87038,0.07999,0.00249
466,london2021,1.5,5.505381557893499,45.240259426345354,22.774430074221748,8.729065007180699,0.0478,0.8703,0.07939,0.00251
467,london2021,1.6,5.458469668898559,45.44466276693038,22.72000967381678,8.688917170288448,0.04802,0.87224,0.07741,0.00233
468,london2021,1.7,5.474686773535379,45.52351331617078,22.64193286959512,8.667031883434289,0.04814,0.87455,0.07522,0.00209
469,london2021,1.8,5.500233673490916,45.55153626663185,22.579605439357845,8.658553024458351,0.04753,0.87627,0.07395,0.00225
470,london2021,1.9,5.437835345619766,45.723780214164826,22.579605654146416,8.68174316005416,0.04683,0.87869,0.07255,0.00193
471,london2021,2.0,5.45074476755248,45.777184358379344,22.543463348637953,8.636089681953068,0.04665,0.87717,0.07386,0.00232
472,london2021,2.1,5.448617663515019,45.870313883045704,22.499701833905455,8.598657616590383,0.0472,0.87922,0.07155,0.00203
473,london2021,2.2,5.422461068936576,46.04082196039266,22.4226280604652,8.600714864799446,0.04667,0.88034,0.07101,0.00198
474,london2021,2.3,5.404014336867988,46.06564015200735,22.375467515352497,8.602160707384368,0.04691,0.88142,0.06969,0.00198
475,london2021,2.4,5.411670649104488,46.17840378453753,22.34713247414682,8.524204913445105,0.04668,0.88231,0.06908,0.00193
476,london2021,2.5,5.3828115609866325,46.308247716043496,22.2603206691971,8.551373142071313,0.04611,0.88396,0.06816,0.00177
477,london2021,2.6,5.365763095968213,46.45531323265028,22.221238986954788,8.512798374022692,0.04639,0.88553,0.06624,0.00184
478,london2021,2.7,5.378412803423381,46.49552195020418,22.143783035008948,8.47158073573579,0.04575,0.88789,0.06465,0.00171
479,london2021,2.8,5.328797736599379,46.70774450822557,22.179888890112114,8.481145732084427,0.04383,0.89109,0.06327,0.00181
480,london2021,2.9,5.378312260708987,46.6420848324507,22.072019434972784,8.431321625506088,0.04584,0.88914,0.06322,0.0018
481,london2021,3.0,5.370884450085968,46.680330332056194,21.9936034814011,8.427665103587596,0.04532,0.89008,0.0626,0.002
482,london2021,3.1,5.307880625215491,46.963874447149905,21.98122666956577,8.416141546486223,0.04389,0.89229,0.06198,0.00184
483,london2021,3.2,5.310746213304011,47.04131974320168,21.957019094927823,8.359042388530552,0.04403,0.89414,0.06031,0.00152
484,london2021,3.3,5.327166053919997,47.09206024909744,21.86359608483659,8.374060371244573,0.04427,0.89388,0.06024,0.00161
485,london2021,3.4,5.303629076342984,47.22121110817027,21.8018870237489,8.343158729520706,0.04412,0.89667,0.05756,0.00165
486,london2021,3.5,5.332035769316987,47.27727958161204,21.734276603287967,8.30599682735489,0.04386,0.89787,0.05672,0.00155
487,london2021,3.6,5.284135818274085,47.421819900721424,21.733668448787462,8.325416537375336,0.04399,0.89667,0.05764,0.0017
488,london2021,3.7,5.278987616317519,47.50196625303214,21.657038108583777,8.279167262468205,0.04322,0.89991,0.05538,0.00149
489,london2021,3.8,5.28535282813743,47.62718248017626,21.581794546307297,8.242512011278006,0.04311,0.90025,0.05515,0.00149
490,london2021,3.9,5.216630119501662,47.84511605284162,21.580914953162136,8.25389393822672,0.04142,0.90417,0.05303,0.00138
491,london2021,4.0,5.257850898673392,47.805459971019204,21.468066582807094,8.202625515570237,0.04263,0.90278,0.05325,0.00134
492,london2021,4.1,5.230565247370148,47.888929070084394,21.47587290688253,8.219789160369853,0.042,0.90328,0.0534,0.00132
493,london2021,4.2,5.239289720692446,47.957002171641086,21.38460924701619,8.184881783946624,0.0419,0.90623,0.05045,0.00142
494,london2021,4.3,5.182113570608286,48.21655325634536,21.346607958600874,8.162445332063907,0.04136,0.90677,0.05054,0.00133
495,london2021,4.4,5.20704555826603,48.18338632270373,21.257389413396755,8.140611077942623,0.04224,0.90709,0.04927,0.0014
496,london2021,4.5,5.189014721290478,48.30918195955898,21.1887920995729,8.13734337487352,0.04088,0.90908,0.04875,0.00129
497,london2021,4.6,5.1587012618999815,48.3522601640095,21.224000157488504,8.088983136839174,0.04005,0.90939,0.0494,0.00116
498,london2021,4.7,5.1851718021549384,48.51746846839317,21.05349146986189,8.066270859423545,0.04055,0.91169,0.04626,0.0015
499,london2021,4.8,5.162190759730789,48.572231135553174,20.99350542432197,8.07885552530558,0.04055,0.91235,0.04573,0.00137
500,london2021,4.9,5.120115444145635,48.799020950990744,21.045233241513603,8.050008716746493,0.03933,0.91409,0.04526,0.00132
501,london2021,5.0,5.16870281071411,48.7771650023773,20.91175473465098,7.997478521191066,0.03983,0.91496,0.04398,0.00123
502,london2021,5.1,5.111184540506908,48.93244338802088,20.9026992768887,8.000982742209617,0.03971,0.91566,0.04349,0.00114
503,london2021,5.2,5.110788462164374,49.039143170594464,20.83126296860565,7.977082906707993,0.03959,0.91576,0.04353,0.00112
504,london2021,5.3,5.092080110033196,49.112316502073696,20.751470590546717,7.948387275369573,0.03891,0.91781,0.04205,0.00123
505,london2021,5.4,5.085348312115505,49.254580667792254,20.713472188084957,7.904912599655835,0.03947,0.91795,0.04154,0.00104
506,london2021,5.5,5.076452328012795,49.29661549799997,20.66950738218408,7.911904105492571,0.03827,0.92004,0.04068,0.00101
507,london2021,5.6,5.1087258236042405,49.34334660938865,20.62152522856409,7.864979591922589,0.03946,0.91953,0.03996,0.00105
508,london2021,5.7,5.119626360336077,49.52326199327345,20.480211377089706,7.841456601177979,0.03984,0.92076,0.03832,0.00108
509,london2021,5.8,5.054411448930133,49.68545440602331,20.436718353577607,7.83825247041751,0.03754,0.92344,0.03795,0.00107
510,london2021,5.9,5.057811620385536,49.73355286315463,20.4068124558507,7.822092155507274,0.03853,0.92304,0.03738,0.00105
511,london2021,6.0,5.07973767284613,49.7361836684734,20.293016031718416,7.76148702182497,0.03912,0.92272,0.0372,0.00096
512,london2021,6.1,5.047124195334965,49.83934958263729,20.30589527716053,7.750075939696114,0.03786,0.92386,0.03731,0.00097
513,london2021,6.2,5.0362206389421385,49.86900867953572,20.226394968043003,7.710122357751254,0.03809,0.9241,0.03665,0.00116
514,london2021,6.3,5.014659564780547,50.12464306722985,20.181623743209684,7.703485363582637,0.03717,0.92675,0.03531,0.00077
515,london2021,6.4,4.978587456506739,50.180072932678414,20.231031210101225,7.715947044012993,0.03553,0.92697,0.03679,0.00071
516,london2021,6.5,4.952904645698291,50.38586724399661,20.06009768461462,7.700867013841368,0.03607,0.9295,0.03362,0.00081
517,london2021,6.6,4.957167823546016,50.47539888028147,20.00281012695512,7.629906873494434,0.03564,0.92955,0.03417,0.00064
518,london2021,6.7,4.9785232783813615,50.45689553618293,19.970092001639067,7.623062644433564,0.03684,0.92797,0.03433,0.00086
519,london2021,6.8,4.942075008885804,50.596244006614775,19.9399118254081,7.581800281160794,0.03505,0.93154,0.0325,0.00091
520,london2021,6.9,4.900633954532143,50.75674698633865,19.82720587101933,7.585960154591129,0.03484,0.93248,0.03191,0.00077
521,london2021,7.0,4.919528242987903,50.782561881365766,19.74900823873392,7.559484273466733,0.0358,0.93114,0.0323,0.00076
522,london2021,7.1,4.909397105689302,50.94111799936383,19.708588393007823,7.529012461380267,0.03507,0.93313,0.03089,0.00091
523,london2021,7.2,4.899326007658431,50.99011487347184,19.622533238466602,7.4918138265199445,0.03439,0.93453,0.03024,0.00084
524,london2021,7.3,4.903897752335277,51.075619320279706,19.563012169545352,7.485097705567271,0.03543,0.93393,0.02996,0.00068
525,london2021,7.4,4.897432694095702,51.10238490000007,19.529750971587898,7.419959160527847,0.03534,0.93466,0.02936,0.00064
526,london2021,7.5,4.8539565240390985,51.35639235104766,19.44709751468787,7.407290147385014,0.03404,0.9381,0.02711,0.00075
527,london2021,7.6,4.868934525492643,51.43653141761898,19.325547304392884,7.3841863336685885,0.03371,0.93823,0.02746,0.0006
528,london2021,7.7,4.864677035936255,51.502164187304594,19.289999554158896,7.361493222139878,0.03398,0.93755,0.02772,0.00075
529,london2021,7.8,4.83101588972985,51.62255835508999,19.236661531106442,7.351009117547419,0.0342,0.93778,0.02744,0.00058
530,london2021,7.9,4.796796629613621,51.75631369801273,19.20146960186823,7.302639646916222,0.03304,0.93982,0.02651,0.00063
531,london2021,8.0,4.809704059584767,51.817793331904674,19.139425381455162,7.281099658478533,0.03299,0.94059,0.02586,0.00056
532,london2021,8.1,4.8510819647900245,51.81280099729746,19.02407672052861,7.252059769085989,0.03491,0.94012,0.02439,0.00058
533,london2021,8.2,4.826525718203888,51.91257788771208,18.95593842531237,7.21017763863479,0.03415,0.94019,0.02503,0.00063
534,london2021,8.3,4.762267272035141,52.1234098432875,18.904416765480025,7.191352394458123,0.03345,0.94202,0.02387,0.00066
535,london2021,8.4,4.772195086880991,52.15585566106168,18.818894979158937,7.189338631631549,0.0334,0.94225,0.02367,0.00068
536,london2021,8.5,4.786557707660937,52.23623178237336,18.787614582009812,7.170464783126284,0.0336,0.94249,0.02335,0.00056
537,london2021,8.6,4.728981016548519,52.4539053469011,18.681435292397296,7.15487799787878,0.03152,0.94503,0.02277,0.00068
538,london2021,8.7,4.745892582199147,52.49856546792041,18.65480790824846,7.106964802506232,0.03205,0.94469,0.02278,0.00048
539,london2021,8.8,4.752373193008981,52.533178997644114,18.534370057640867,7.07602838650718,0.03189,0.94599,0.02158,0.00054
540,london2021,8.9,4.713886377826097,52.69021788828272,18.547365784149196,7.058108524244575,0.03189,0.94655,0.02104,0.00052
541,london2021,9.0,4.724692366478199,52.71410574579808,18.39945176145728,7.035492784130933,0.03268,0.94601,0.02071,0.0006
542,london2021,9.1,4.681420109422969,52.885851356446565,18.39691138772584,6.98333209235327,0.03125,0.94753,0.02078,0.00044
543,london2021,9.2,4.648112819355965,53.032744440561245,18.31018647733048,6.973462065843987,0.03004,0.94925,0.02016,0.00055
544,london2021,9.3,4.6507439388653165,53.11406285360649,18.235627653121224,6.946276465697686,0.03009,0.9494,0.02007,0.00044
545,london2021,9.4,4.654151598342069,53.16451674475097,18.142088278872972,6.920144951556743,0.03056,0.94884,0.02008,0.00052
546,london2021,9.5,4.6035896061733625,53.374399026501436,18.07872970078744,6.8932243802471875,0.0296,0.95088,0.01901,0.00051
547,london2021,9.6,4.603511001533933,53.42047938406501,18.02422849381047,6.86695427073629,0.03031,0.95045,0.01883,0.00041
548,london2021,9.7,4.627242288006657,53.4688419270148,17.91368373906624,6.832874146971963,0.02986,0.95171,0.01791,0.00052
549,london2021,9.8,4.574381796278769,53.66319291263856,17.898653687593395,6.788713547823365,0.02961,0.95247,0.01731,0.00061
550,london2021,9.9,4.601927320385765,53.641366380536745,17.80205841044612,6.758824415462924,0.03058,0.9515,0.01747,0.00045
551,london2021,10.0,4.5861558377344815,53.74663029237846,17.702913918959688,6.7533083791862545,0.02958,0.95358,0.01648,0.00036
552,london2021,10.1,4.5577670511638315,53.92771674776638,17.639000957582073,6.685416247234638,0.0299,0.95354,0.01623,0.00033
553,london2021,10.2,4.566982933519507,53.92244774706529,17.590249459553327,6.684209143220323,0.03003,0.95275,0.01673,0.00049
554,london2021,10.3,4.543273930894484,54.08079279641112,17.499211043082294,6.654028925297308,0.02883,0.95493,0.01582,0.00042
555,london2021,10.4,4.536543724999634,54.21210943330164,17.41879652107684,6.623350811999537,0.02907,0.95547,0.01514,0.00032
556,london2021,10.5,4.4932564170398255,54.3162911969267,17.361505274452657,6.621676024494445,0.02759,0.95654,0.01549,0.00038
557,london2021,10.6,4.46105255586229,54.529930041215586,17.332194970661533,6.571993929416758,0.0276,0.95706,0.01508,0.00026
558,london2021,10.7,4.475297918411852,54.538616581279,17.211316432480416,6.544123719106568,0.02798,0.95703,0.01474,0.00025
559,london2021,10.8,4.4286329983495,54.66962660129194,17.136573783780417,6.5236589258277435,0.02695,0.95812,0.01459,0.00034
560,london2021,10.9,4.404684628410431,54.76460243827154,17.05672983777781,6.494569434725269,0.02699,0.95857,0.01398,0.00046
561,london2021,11.0,4.4043642154071145,54.87635551480365,16.995105809125434,6.441239003742549,0.02761,0.95782,0.01427,0.0003
562,london2021,11.1,4.448910922516692,54.89664737344958,16.853510803832783,6.410816332275104,0.02788,0.95829,0.01344,0.00039
563,london2021,11.2,4.414343384379424,54.977916239806795,16.836110426763245,6.39237527757397,0.02634,0.95965,0.0137,0.00031
564,london2021,11.3,4.393960659957424,55.11278809363851,16.735642968247472,6.365945173605351,0.02714,0.95923,0.01326,0.00037
565,london2021,11.4,4.3857808052993015,55.145374471456286,16.660530376999922,6.314235933897418,0.02757,0.95931,0.01282,0.0003
566,london2021,11.5,4.3573631264845805,55.31319246031505,16.593971190229464,6.289822286532934,0.0271,0.95991,0.01271,0.00028
567,london2021,11.6,4.377949661510051,55.39064262140276,16.5059979768897,6.265693921581515,0.02759,0.95992,0.01216,0.00033
568,london2021,11.7,4.349392794363952,55.4983102616673,16.375172896140125,6.23320277732951,0.02678,0.9619,0.01105,0.00027
569,london2021,11.8,4.3392905996756665,55.538506873920035,16.331773800123386,6.193498147041048,0.02663,0.96136,0.01161,0.0004
570,london2021,11.9,4.311581970262437,55.72094845859875,16.317056665836546,6.14839197885703,0.02565,0.96318,0.01099,0.00018
571,london2021,12.0,4.2998768046171,55.79188066450291,16.24844020552575,6.145743777665987,0.02544,0.96288,0.0114,0.00028
572,london2021,12.1,4.271631341502803,55.958515185622254,16.060101815062573,6.103052545084646,0.02636,0.96231,0.01103,0.0003
573,london2021,12.2,4.282486044901285,55.94933713322906,16.01707037941051,6.083697407747774,0.02576,0.96375,0.01017,0.00032
574,london2021,12.3,4.255078161683609,56.12949725441039,15.914472553496267,6.03027650512272,0.02602,0.96326,0.01052,0.0002
575,london2021,12.4,4.288102230647788,56.08841715681095,15.829386501107246,5.993711363776955,0.02557,0.96352,0.01073,0.00018
576,london2021,12.5,4.2827196548182975,56.23399096790946,15.76985339069342,5.943427262787496,0.02636,0.96259,0.01075,0.0003
577,london2021,12.6,4.224041418241698,56.3504602455859,15.693994878280467,5.9277249482985885,0.02479,0.96505,0.00996,0.0002
578,london2021,12.7,4.21155829683817,56.48001784673441,15.606619715779717,5.928303393115983,0.02518,0.96432,0.01015,0.00035
579,london2021,12.8,4.214570458087079,56.55168601930509,15.511815251099968,5.853309556095318,0.02523,0.96499,0.00952,0.00026
580,london2021,12.9,4.155821104171543,56.78497171841139,15.461585790880635,5.819194686785607,0.02386,0.96685,0.00902,0.00027
581,london2021,13.0,4.138837059968912,56.84523787758459,15.318048096611898,5.784149905553062,0.02354,0.96731,0.00886,0.00029
582,london2021,13.1,4.124615350288654,56.955810242455975,15.22568995808174,5.766664724428502,0.02345,0.96734,0.0089,0.00031
583,london2021,13.2,4.1408300465209065,56.97513740751178,15.146960646461485,5.71251044283282,0.02457,0.9667,0.00852,0.00021
584,london2021,13.3,4.138707907595888,57.0917383371149,15.077228986427004,5.687470309489321,0.0245,0.96746,0.0078,0.00024
585,london2021,13.4,4.11255355436072,57.21563014502809,14.998726392795062,5.659967852609891,0.02409,0.96772,0.00792,0.00027
586,london2021,13.5,4.086368965972116,57.28267061159702,14.854019381791161,5.622603010284538,0.02317,0.96907,0.00759,0.00017
587,london2021,13.6,4.0368974986056605,57.46518399694175,14.74846902979998,5.554605075794429,0.02261,0.96988,0.00737,0.00014
588,london2021,13.7,4.045731940929758,57.55398767169171,14.747034374810456,5.59612834883656,0.02327,0.96954,0.00696,0.00023
589,london2021,13.8,4.005083597323548,57.642263708087,14.609907931799455,5.521350922197949,0.02217,0.97032,0.00728,0.00023
590,london2021,13.9,3.9914940054659547,57.78608831403599,14.548122573736597,5.477345793321515,0.02191,0.97087,0.00705,0.00017
591,london2021,14.0,4.035638723577424,57.77555601552547,14.411592808254047,5.416198119090162,0.02323,0.96945,0.0071,0.00022
592,london2021,14.1,3.9873140637390185,57.938818413467764,14.377388788543893,5.38604692428127,0.02276,0.97043,0.00663,0.00018
593,london2021,14.2,4.003800415438754,57.9441848282118,14.215714613720204,5.338953293692964,0.02312,0.97,0.00667,0.00021
594,london2021,14.3,3.9475239109672686,58.12163825226989,14.178039806970721,5.328647446942947,0.0224,0.97123,0.00622,0.00015
595,london2021,14.4,3.910696202341447,58.32715149934084,14.04658081701643,5.252183193851891,0.02202,0.97245,0.00541,0.00012
596,london2021,14.5,3.9639707948777976,58.232564339125595,13.981116153375465,5.281009087422088,0.02237,0.97109,0.00631,0.00023
597,london2021,14.6,3.9149270406299346,58.44796366767266,13.826807855155614,5.205374458889836,0.02191,0.97178,0.00612,0.00019
598,london2021,14.7,3.893060372390686,58.5302664246919,13.750106428235918,5.168922354433624,0.02202,0.97156,0.00623,0.00019
599,london2021,14.8,3.860971783237662,58.66911786951803,13.637894197520929,5.129351052198296,0.02117,0.9731,0.0056,0.00013
600,london2021,14.9,3.886137650534117,58.65647718621171,13.61129609818191,5.128391833740592,0.022,0.97237,0.00542,0.00021
601,teesvalley2021,0,0.0,54.418875179120015,45.58112482088082,0.0,0.0,0.6633,0.3367,0.0
602,teesvalley2021,0.1,0.0,54.339300033979406,45.66069996602064,0.0,0.0,0.65762,0.34238,0.0
603,teesvalley2021,0.2,0.0,54.3465005175054,45.65349948249476,0.0,0.0,0.66051,0.33949,0.0
604,teesvalley2021,0.3,0.0,54.210750280046106,45.789249719953524,0.0,0.0,0.65554,0.34446,0.0
605,teesvalley2021,0.4,0.0,54.05256738648901,45.94743261351071,0.0,0.0,0.65049,0.34951,0.0
606,teesvalley2021,0.5,0.0,53.89117455382942,46.108825446170705,0.0,0.0,0.64454,0.35546,0.0
607,teesvalley2021,0.6,0.0,53.811103768532796,46.18889623146771,0.0,0.0,0.64342,0.35658,0.0
608,teesvalley2021,0.7,0.0,53.78465304233902,46.21534695765973,0.0,0.0,0.64159,0.35841,0.0
609,teesvalley2021,0.8,0.0,53.667786092625306,46.332213907374836,0.0,0.0,0.63638,0.36362,0.0
610,teesvalley2021,0.9,0.0,53.58959421629521,46.41040578370434,0.0,0.0,0.63438,0.36562,0.0
611,teesvalley2021,1.0,0.0,53.45688868924156,46.5431113107587,0.0,0.0,0.6298,0.3702,0.0
612,teesvalley2021,1.1,0.0,53.38138856919501,46.61861143080512,0.0,0.0,0.62653,0.37347,0.0
613,teesvalley2021,1.2,0.0,53.247876549097455,46.75212345090252,0.0,0.0,0.62169,0.37831,0.0
614,teesvalley2021,1.3,0.0,53.17833930196326,46.82166069803724,0.0,0.0,0.62026,0.37974,0.0
615,teesvalley2021,1.4,0.0,53.05600250076058,46.94399749923942,0.0,0.0,0.6156,0.3844,0.0
616,teesvalley2021,1.5,0.0,52.98304711471011,47.01695288529004,0.0,0.0,0.6138,0.3862,0.0
617,teesvalley2021,1.6,0.0,52.85872680256642,47.141273197433286,0.0,0.0,0.60954,0.39046,0.0
618,teesvalley2021,1.7,0.0,52.776557176543314,47.22344282345661,0.0,0.0,0.60727,0.39273,0.0
619,teesvalley2021,1.8,0.0,52.66963541143183,47.33036458856785,0.0,0.0,0.59981,0.40019,0.0
620,teesvalley2021,1.9,0.0,52.599604546508324,47.40039545349243,0.0,0.0,0.59895,0.40105,0.0
621,teesvalley2021,2.0,0.0,52.39059189470798,47.60940810529244,0.0,0.0,0.59209,0.40791,0.0
622,teesvalley2021,2.1,0.0,52.35043033734536,47.649569662654244,0.0,0.0,0.59045,0.40955,0.0
623,teesvalley2021,2.2,0.0,52.24015197959962,47.75984802040092,0.0,0.0,0.58665,0.41335,0.0
624,teesvalley2021,2.3,0.0,52.20330386810602,47.796696131894294,0.0,0.0,0.58615,0.41385,0.0
625,teesvalley2021,2.4,0.0,52.055837775091604,47.944162224908915,0.0,0.0,0.58067,0.41933,0.0
626,teesvalley2021,2.5,0.0,51.95796206309548,48.042037936904926,0.0,0.0,0.57666,0.42334,0.0
627,teesvalley2021,2.6,0.0,51.7519752393605,48.2480247606396,0.0,0.0,0.56943,0.43057,0.0
628,teesvalley2021,2.7,0.0,51.75063543017163,48.24936456982837,0.0,0.0,0.56932,0.43068,0.0
629,teesvalley2021,2.8,0.0,51.60773511985559,48.39226488014409,0.0,0.0,0.56591,0.43409,0.0
630,teesvalley2021,2.9,0.0,51.57697128985914,48.42302871014122,0.0,0.0,0.56261,0.43739,0.0
631,teesvalley2021,3.0,0.0,51.470504954785106,48.52949504521464,0.0,0.0,0.56013,0.43987,0.0
632,teesvalley2021,3.1,0.0,51.34022301705651,48.659776982943434,0.0,0.0,0.5551,0.4449,0.0
633,teesvalley2021,3.2,0.0,51.28873775263897,48.71126224736106,0.0,0.0,0.55361,0.44639,0.0
634,teesvalley2021,3.3,0.0,51.157390760279725,48.842609239719714,0.0,0.0,0.54837,0.45163,0.0
635,teesvalley2021,3.4,0.0,51.12371846193244,48.87628153806744,0.0,0.0,0.54689,0.45311,0.0
636,teesvalley2021,3.5,0.0,50.94027215867587,49.059727841323934,0.0,0.0,0.54172,0.45828,0.0
637,teesvalley2021,3.6,0.0,50.804691798118895,49.19530820188118,0.0,0.0,0.53662,0.46338,0.0
